qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen
80	6AC4:B	100	107	0	0	1	107	585	691	7.24e-66	217	107
175	7PX0:D	100	114	0	0	1	114	554	667	2.63e-71	233	114
220	4ZOH:A	100	90	0	0	1	90	17	106	2.35e-54	181	90
367	1T3Q:E	100	115	0	0	1	115	28	142	1.57e-65	214	115
778	7ORC:B	100	108	0	0	1	108	591	698	2.30e-64	213	108
808	2W3S:H	100	108	0	0	1	108	16	123	1.45e-65	213	108
816	1DGJ:A	100	119	0	0	1	119	190	308	4.97e-73	236	119
860	1DGJ:A	100	713	0	0	1	713	194	906	0.0	1444	713
878	8UEM:D	100	110	0	0	1	110	21	130	1.71e-65	213	110
1145	1N63:B	100	110	0	0	1	110	31	140	2.18e-67	219	110
1169	5Y6Q:C	100	113	0	0	1	113	21	133	1.12e-69	224	113
1320	1FO4:B	100	796	0	0	1	796	535	1330	0.0	1617	796
1337	4US9:A	100	119	0	0	1	119	190	308	7.00e-76	243	119
1421	1FFU:E	100	110	0	0	1	110	26	135	1.02e-67	219	110
1604	1FO4:B	100	107	0	0	1	107	585	691	2.85e-66	218	107
1725	3HRD:E	100	107	0	0	1	107	21	127	4.92e-68	212	107
1887	1SB3:A	100	107	0	0	1	107	17	123	1.21e-61	202	107
1902	2CKJ:B	100	107	0	0	1	107	587	693	2.85e-66	218	107
1988	7DQX:D	100	119	0	0	1	119	20	138	9.15e-73	233	119
2006	1N63:B	100	804	0	0	1	804	2	805	0.0	1635	804
